ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,CATEGORY,MEASURE,TARGETED_POP_GROUP,COMMENTS,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE,SOURCE_TYPE,LINK,ENTRY_DATE,Alternative source
2178,Sierra Leone,SLE,,,Africa,Public health measures,General recommendations,No,"Sierre Leone urges the general public to “refrain, as far as possible, from overseas travel until further notice”",,16/03/2020,WHO Africa,UN,https://www.afro.who.int/news/sierra-leone-institutes-additional-covid-19-preparedness-and-response-measures,24/03/2020,
304,Singapore,SGP,,,Asia,Social distancing,Limit public gatherings,No,,Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
307,Singapore,SGP,,,Asia,Public health measures,General recommendations,No,"Home office, temperature regular checks.",Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
312,Slovakia,SVK,,,Europe,Movement restrictions,Border closure ,Yes,,Not applicable,12/03/2020,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,https://www.health.gov.sk/Clanok?koronavirus-opatrenia-mimoriadne
314,Slovakia,SVK,,,Europe,Public health measures,Introduction of quarantine policies,No,For all people coming from abroad 14 days.,Fines,12/03/2020,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
2358,Slovakia,SVK,,,Europe,Movement restrictions,International flights suspension,No,"Closure of airport, at least until 27.03.2020; all international train and bus travel has as well been suspended",Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,25/03/2020,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus
2359,Slovakia,SVK,,,Europe,Movement restrictions,Border closure ,No,All land borders were closed,Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,25/03/2020,
2360,Slovakia,SVK,,,Europe,Social and economic measures,State of emergency declared,No,State of emergency declared,Not applicable,12/03/2020,U.K. Government travel advice,Government,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus,25/03/2020,
2361,Slovakia,SVK,,,Europe,Social distancing,Limit public gatherings,No,"All public gatherings have been banned, including sporting events and religious services. This includes theatres and cinemas, but not workplaces, supermarkets and pharmacies.",Not available,12/03/2020,U.K. Government travel advice,Government,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus,25/03/2020,
2362,Slovakia,SVK,,,Europe,Social distancing,Schools closure ,No,All schools closed until further notice,Not applicable,12/03/2020,U.K. Government travel advice,Government,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus,25/03/2020,
2363,Slovakia,SVK,,,Europe,Social distancing,Public services closure ,No,"Restrictions apply to all public, social, sporting and cultural activity. All tourist and leisure sites, including ski resorts, spas and museums are closed. Many restaurants and hotels and all bars and nightclubs are closed. ",Fines,12/03/2020,U.K. Government travel advice,Government,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus,25/03/2020,http://www.uvzsr.sk/docs/info/covid19/Opatrenie_UVZ_SR_o_zakaze_a_obmedzeni_prevadzok_15032020.pdf
2364,Slovakia,SVK,,,Europe,Social distancing,Limit public gatherings,No,Face masks are mandatory anywhere outside the home and minimum distance of 2m kept at all times,Not applicable,12/03/2020,U.K. Government travel advice,Government,https://www.gov.uk/foreign-travel-advice/slovakia/coronavirus,25/03/2020,http://www.uvzsr.sk/docs/info/covid19/Opatrenie_UVZSR_povinnost_nosit_ruska_24032020.pdf
2365,Slovakia,SVK,,,Europe,Social and economic measures,Limit product imports/exports,No,"Banned the export of drugs, medical devices and diagnostic medical devices abroad",Not applicable,25/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?covid-19-zakaz-vyvozu-liekov,25/03/2020,
2366,Slovakia,SVK,,,Europe,Public health measures,Strengthening the public health system,No,Assign three hospitals across the country specifically to deal with COVID; postponing of preventative health services and interventions,Not applicable,24/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?covid-19-24-3-2020-opatrenia,25/03/2020,
2367,Slovakia,SVK,,,Europe,Social and economic measures,Military deployment,No,Police and military deployed at healthcare facilities were problems arise ,Not applicable,24/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?covid-19-24-3-2020-opatrenia,25/03/2020,
2368,Slovakia,SVK,,,Europe,Social distancing,Public services closure ,No,Day care centres are closed; limitations to visits in hospitals are implemented,Not applicable,24/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?covid-19-24-3-2020-opatrenia,25/03/2020,http://www.uvzsr.sk/docs/info/covid19/Opatrenie_UVZSR_poskytovanie_socialnych_sluzieb24032020.pdf
2369,Slovakia,SVK,,,Europe,Social distancing,Limit public gatherings,Yes,"For seniors over 65 years of age , special opening hours will also be set in shops from 9.00 to 12.00.",Not applicable,24/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?covid-19-24-3-2020-opatrenia,25/03/2020,
2370,Slovakia,SVK,,,Europe,Public health measures,Strengthening the public health system,No,The testing capacities are being strengthened through the addition of new laboratory centres,Not applicable,24/03/2020,Ministry of Health,Government,https://www.health.gov.sk/Clanok?koronavirus-laboratoria-rozsirenie,25/03/2020,
2371,Slovakia,SVK,,,Europe,Public health measures,General recommendations,No,General recommendation against traveling abroad,Not applicable,,Ministry of Health,Government,https://www.mzv.sk/web/en/news/current_issues/-/asset_publisher/lrJ2tDuQdEKp/content/opatrenia-na-zamedzenie-sirenia-ochorenia-covid-19-v-sr/10182?p_p_auth=J6nr9w7E&_101_INSTANCE_lrJ2tDuQdEKp_redirect=%2Fweb%2Fen,25/03/2020,
322,Slovenia,SVN,,,Europe,Public health measures,Health screenings in airports and border crossings,Yes,Border with italy.,Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
325,Slovenia,SVN,,,Europe,Movement restrictions,Additional health/documents requirements upon arrival,Yes,All non nationals or non residents without a medical check in the past 3 days cannot enter if they have syntoms,Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
328,Slovenia,SVN,,,Europe,Movement restrictions,Border closure ,Yes,Suspension of train traffic with Italy.,Not applicable,,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,15/03/2020,
130,Solomon Islands,SLB,,,Pacific,Movement restrictions,Visa restrictions,Yes,"Travellers from Austria, Bahrain, Belgium, China, Denmark, France, Germany, Greece, Hong Kong, Indonesia, Iran, Iraq, Israel, Italy, Japan, Kuwait, Macau, Malaysia, Netherlands, Norway, Qatar, Singapore, South Korea, Spain, Sweden, Switzerland, Taiwan and Thailand in the past 14 days.",Not applicable,02/03/2020,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,15/03/2020,
131,Solomon Islands,SLB,,,Pacific,Public health measures,Health screenings in airports and border crossings,Yes,People from countries with cases,Not applicable,02/03/2020,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,15/03/2020,
132,Solomon Islands,SLB,,,Pacific,Movement restrictions,International flights suspension,No,From Brisbane to Western Province,Not applicable,02/03/2020,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#ITA,15/03/2020,
965,Solomon Islands,SLB,"Honiara, and the wider Guadalcanal province",,Pacific,Social distancing,Schools closure ,Yes,"Schools in the capital, Honiara, and the wider Guadalcanal province have been ordered closed",,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
966,Solomon Islands,SLB,,,Pacific,Movement restrictions,Border closure ,No,90 day ban on all cruise ships and private yachts.,,20/03/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding,20/03/2020,
967,Solomon Islands,SLB,,,Pacific,Movement restrictions,International flights suspension,No,"A major reduction in flights, with Virgin Australia and Air Niugini suspending their services from Brisbane and Port Moresby. Solomon Airlines will only fly three times a week to Brisbane.",,22/03/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding,20/03/2020,
968,Solomon Islands,SLB,,,Pacific,Public health measures,Introduction of quarantine policies,Yes,All international travellers to Solomon Islands are required to undergo 14 days of self-quarantine.,,20/03/2020,RNZ,Media,https://www.rnz.co.nz/international/pacific-news/412217/coronavirus-how-the-pacific-is-responding,20/03/2020,
969,Solomon Islands,SLB,,,Pacific,Public health measures,Introduction of quarantine policies,Yes,All citizens not working and living in Honiara are encouraged to return or relocate to provinces immediately. All citizens in the provinces are advised to NOT undertake any non-essential travel to Honiara with immediate effect.,,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
970,Solomon Islands,SLB,,,Pacific,Public health measures,Introduction of quarantine policies,No,"All cargo ships, including all logging, mineral ore and fishing vessels must serve the 14 days quarantine period at sea and can only be cleared at Noro and Honiara Ports.",,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
971,Solomon Islands,SLB,,,Pacific,Social and economic measures,Economic measures,No,Prioritising Government Expenditure – All permanent secretaries are now reviewing and re-prioritising their respective ministry budgets in anticipation of budget pressures due to the Corona Virus.,,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
974,Solomon Islands,SLB,,,Pacific,Public health measures,Strengthening the public health system,No,Establishing Capability to test Corona Virus at the NRH – The government is moving ahead to procure and set up local capability to test Corona Virus at the NRH dengue laboratory within the next few weeks.,,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
975,Solomon Islands,SLB,,,Pacific,Social and economic measures,Emergency administrative structures activated or established,No,Quarantine facilities / centres – The government has already secured several facilities to be used as quarantine centres for incoming passengers as well as for our own nationals that may need to be quarantined for certain period of time from their homes. More facilities are being assessed to ensure they are ready for use if so needed.,,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
979,Solomon Islands,SLB,,,Pacific,Movement restrictions,Border closure ,No,All traditional and non-traditional Border travelers using the Solomon Islands – PNG border are advised this border crossing will be closed effective Friday 20 March 2020. PNG has already closed their side effective today.,,20/03/2020,Solomon Times,Media,https://www.solomontimes.com/news/government-implements-measures-to-protect-citizens/9636,20/03/2020,
1506,Solomon Islands,SLB,,,Pacific,Movement restrictions,Border closure ,Yes,Border closed to non-citizens,,22/03/2020,RNZ,Media,https://www.rnz.co.nz/news/pacific/412357/coronavirus-png-announces-lockdown-solomons-closes-border-to-non-citizens,23/03/2020,
