record_id,entry_time,national_entry,country,country_name,admin1,admin1_name,locality,intervention_clean,date_of_update,status,subpopulation,required,enforcement,details,status_simp
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,Restaurant closures (excluding takeout/delivery),2020-03-13,open,entire population,required,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",open/no/no policy
558,2020-04-05T12:18:27Z,No,MCO,Monaco,NA,NA,NA,Limiting number of patrons in restaurants,2020-03-13,required,entire population,NA,NA,"Gathering with more than 100 people is forbidden. For public spaces, this number includes the staff.",closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Nursery school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Primary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Secondary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Post-secondary school closures,2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Limiting movement within borders,2020-03-09,partially restricted,entire population,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Household confinement,2020-03-09,partially restricted,entire population,required,Yes,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Nursing home/long-term care closures,2020-03-04,partially closed,entire population,recommended,NA,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Office closures,2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,"Leisure, entertainment, and religious venue closures",2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Retail store closures (excluding essentials),2020-03-22,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Limiting size of gatherings,2020-03-09,required,entire population,NA,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Testing of symptomatic individuals,2020-03-09,some,symptom severity;travel history;contact with case,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Military and police deployment,2020-03-09,yes,NA,NA,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,State of emergency,2020-03-09,yes,NA,NA,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Restaurant closures (excluding takeout/delivery),2020-03-08,closed,entire population,required,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quartanine of travelers,2020-03-09,recommended,NA,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quartanine of contacts confirmed cases,2020-03-09,required,NA,NA,NA,NA,closed/restricted/all/yes
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Quartanine of contacts suspected (symptomatic) cases,2020-03-09,recommended,NA,NA,NA,NA,"partially closed/partially restricted/
recommended/some"
560,2020-04-05T12:34:51Z,No,ITA,Italy,ITA.2_1,Apulia,NA,Home isolation of non-hospitalized confirmed cases,2020-03-09,required,NA,NA,NA,NA,closed/restricted/all/yes
562,2020-04-05T13:03:13Z,Yes,MYS,Malaysia,NA,NA,NA,Border closures for entering by air,2020-02-28,partially closed,geographic subpopulation,NA,NA,"Travel Ban for South Korea With reference to the Press Statement by the Director General of Health Malaysia dated 28 February 2020 1. For Republic of Korea nationals, the travel ban is only applicable to those from Daegu city and Cheongdo county only. However, for Republic of Korea nationals who have left Daegu city and Cheongdo country over 14 days to the date of arrival to Malaysia, there is no travel ban; 2. The travel ban also applies to all other foreign nationals if they had travelled to Daegu city and Cheongdo country within 14 days to the date of arrival to Malaysia. However, if they had left Daegu city and Cheongdo county over 14 days to the date of arrival to Malaysia, there is no travel ban; 3. For Malaysians, permanent residents and pass holders longterm social visit and student pass holders who were in Daegu city and Cheongdo county within the past 14 days, there is no travel ban. However, they will have to undergo health screening as determined by MOH; and 4. The above measures were enforced starting 28 February 2020.","partially closed/partially restricted/
recommended/some"
562,2020-04-05T13:03:13Z,Yes,MYS,Malaysia,NA,NA,NA,Contact tracing,2020-03-06,partial contact tracing,NA,NA,NA,"Though since early Feb, within the first 10 cases, the government has started contact tracing.On March 6th, the gov strengthen the contact tracing policyThe public is requested to provide full cooperation to MOH for investigation, contact tracing activities and treatment of patients. Close contacts of confirmed COVID19 cases will be identified by MOH through the District Health Offices teams. These identified individuals will be contacted for further investigation and testing.Especially since then, the contact tracing is conducting every day according to daily press release",NA
562,2020-04-05T13:03:13Z,Yes,MYS,Malaysia,NA,NA,NA,Testing of symptomatic individuals,2020-03-11,some,other potential exposure;other,NA,NA,"Testing AdvisoryMOH advises all individuals who have attended the Tablighthe religious gathering gathering to If symptomatic, to immediately contact the nearest District Health Office or State CPRC contact details in Appendix 1 or contact the Virtual Health Advisory collaboration between MOH and DoctorOnCall through 3 the link in MOHs website for further advice.","partially closed/partially restricted/
recommended/some"
562,2020-04-05T13:03:13Z,Yes,MYS,Malaysia,NA,NA,NA,Testing of asymptomatic individuals,2020-02-25,some,travel history;other,NA,NA,"Humanitarian Assistance and Disaster Relief HADR Mission A total of 66 individuals Malaysians and nonMalaysian family members were brought back from Wuhan, China on 25 February 2020. They are currently placed at the Higher Education Leadership Academy Akademi Kepimpinan Pendidikan Tinggi  AKEPT and are in good health. The results for health screening through COVID19 testing upon arrival were all negative. They will continue to stay at AKEPT for health monitoring for 14 days starting from 26 February 2020 until 11 March 2020.","partially closed/partially restricted/
recommended/some"
562,2020-04-05T13:03:13Z,Yes,MYS,Malaysia,NA,NA,NA,Symptom screening when entering by air,2020-02-21,required,geographic subpopulation,NA,NA,"1.	All Chinese national students are required to undergo health screening, except those who have arrived in Malaysia for more than 14 days. The Education Malaysia Division of MOE has already conducted the health screening based on the SOP jointly agreed by MOH and MOE, and will continue to do so. 2.	The health screening for Malaysians visiting and returning back from China will be made more stringent; in addition to screening using the thermal scanner, a swab test will also be done. Individuals found positive with COVID19 infection will be transported to the hospital. If found negative, they will be allowed home to undergo home surveillance based on the guideline published by MOH. 3.	Health screening at the JohorSingapore checkpoints will also be strengthened. MOH will be discussing with their Singaporean counterparts on methods for more effective land border entry and exit surveillance control and screening, at the upcoming Bilateral JointWorking Group Committee on 25 February 2020.",closed/restricted/all/yes
563,2020-04-05T13:07:07Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Nursery school closures,2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
563,2020-04-05T13:07:07Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Primary school closures,2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
563,2020-04-05T13:07:07Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Secondary school closures,2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
563,2020-04-05T13:07:07Z,No,CHN,China,CHN.31_1,Zhejiang,NA,Post-secondary school closures,2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Primary school closures,2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Secondary school closures,2020-03-16,partially closed,entire population,required,NA,NA,"partially closed/partially restricted/
recommended/some"
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Post-secondary school closures,2020-03-16,partially closed,entire population,required,NA,NA,"partially closed/partially restricted/
recommended/some"
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Office closures,2020-03-25,open,entire population,required,NA,NA,open/no/no policy
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,"Leisure, entertainment, and religious venue closures",2020-03-25,open,entire population,required,NA,NA,open/no/no policy
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Retail store closures (excluding essentials),2020-03-25,open,geographic subpopulation,required,NA,NA,open/no/no policy
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Contact tracing,2020-01-26,complete contact tracing,NA,NA,NA,NA,NA
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Testing of symptomatic individuals,2020-01-26,all,NA,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Testing of asymptomatic individuals,NA,unknown,NA,NA,NA,NA,NA
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Universal facemask policies,2020-03-25,required,other subpopulation,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,State of emergency,2020-02-26,yes,NA,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Symptom screening when entering by air,2020-03-18,required,entire population,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Symptom screening when entering by land,2020-03-18,required,entire population,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Symptom screening when entering by sea,2020-03-18,required,entire population,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Restaurant closures (excluding takeout/delivery),2020-03-25,open,entire population,required,NA,NA,open/no/no policy
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Home isolation of suspected (symptomatic) cases,2020-03-28,required,NA,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Home isolation of non-hospitalized confirmed cases,2020-03-28,required,NA,NA,NA,NA,closed/restricted/all/yes
564,2020-04-05T13:07:50Z,No,CHN,China,CHN.8_1,Guizhou,NA,Home isolation of confirmed cases discharged from the hospital,2020-03-28,required,NA,NA,NA,NA,closed/restricted/all/yes
567,2020-04-05T13:16:21Z,No,CHN,China,CHN.31_1,Zhejiang,NA,"Leisure, entertainment, and religious venue closures",2020-01-26,closed,entire population,required,NA,NA,closed/restricted/all/yes
568,2020-04-05T13:18:15Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for entering by sea,2020-03-24,closed,NA,NA,NA,"March 24, 2020 Namibian government closes ports of Oshikango, Katwitwi, Wenela, Buitepos, Ariamsvlei, Noordoewer, Luderitz, and Walvis Bay. Source Ministry of Health and Social Services.",closed/restricted/all/yes
568,2020-04-05T13:18:15Z,Yes,NAM,Namibia,NA,NA,NA,Border closures for leaving by sea,2020-03-24,closed,NA,NA,NA,"March 24, 2020 Namibian government closes ports of Oshikango, Katwitwi, Wenela, Buitepos, Ariamsvlei, Noordoewer, Luderitz, and Walvis Bay. Source Ministry of Health and Social Services.",closed/restricted/all/yes
